venta_id,fecha,tienda_id,empleado_id,cliente_id,metodo_pago,total
50848,2023-06-19,5,49,2327,Efectivo,1226.93
50849,2023-01-09,12,49,0,Efectivo,57.96
50850,2024-03-24,3,129,797,Tarjeta,1353.69
50851,2023-11-05,2,78,2773,Efectivo,156.62
50852,2025-07-08,4,95,0,Efectivo,1565.02
50853,2025-03-04,13,111,0,Bizum,768.98
50854,2024-08-14,10,178,1991,Bizum,1162.31
50855,2023-08-16,12,64,1612,Otros,954.65
50856,2023-07-03,14,10,1773,Tarjeta,196.73
50857,2025-04-23,14,174,0,Efectivo,356.84
50858,2023-04-06,9,155,647,Otros,1562.87
50859,2024-02-11,12,28,1788,Tarjeta,1722.42
50860,2024-11-23,10,25,625,Tarjeta,1180.52
50861,2023-08-05,2,110,0,Efectivo,899.03
50862,2024-11-13,11,158,1941,Bizum,1006.97
50863,2024-02-28,4,65,0,Efectivo,1393.48
50864,2024-10-13,10,179,2599,Tarjeta,723.96
50865,2023-04-17,13,110,2570,Tarjeta,896.49
50866,2025-05-12,6,114,0,Efectivo,1699.15
50867,2023-10-03,5,55,1628,Tarjeta,889.62
50868,2023-11-08,18,183,0,Tarjeta,1827.91
50869,2023-02-25,9,90,918,Otros,1249.72
50870,2023-05-15,1,21,349,Bizum,579.93
50871,2023-05-07,6,178,485,Tarjeta,307.92
50872,2024-10-29,17,57,2189,Tarjeta,1575.77
50873,2025-07-17,11,15,0,Otros,111.78
50874,2024-08-07,8,84,0,Otros,2446.18
50875,2024-04-26,20,166,0,Bizum,1123.78
50876,2023-04-24,2,104,1522,Efectivo,3052.66
50877,2025-11-26,6,123,148,Bizum,1401.18
50878,2025-09-23,5,20,1046,Efectivo,88.05
50879,2023-05-30,10,80,197,Tarjeta,1408.87
50880,2025-05-26,15,33,1946,Tarjeta,95.48
50881,2025-05-29,16,104,0,Tarjeta,1404.57
50882,2023-05-25,18,87,0,Bizum,498.72
50883,2024-01-09,2,153,1642,Efectivo,916.48
50884,2023-05-24,6,158,2488,Bizum,768.38
50885,2023-08-28,8,114,0,Otros,1273.78
50886,2025-09-03,20,142,502,Otros,145.02
50887,2023-04-28,14,139,0,Otros,631.38
50888,2025-07-25,5,156,682,Otros,1690.19
50889,2024-07-21,8,166,1650,Otros,435.32
50890,2025-01-15,3,55,1889,Bizum,963.72
50891,2024-02-13,10,16,289,Otros,395.59
50892,2024-07-29,10,83,0,Otros,835.34
50893,2024-07-03,17,167,2878,Bizum,587.7
50894,2025-06-02,10,97,1906,Otros,1043.07
50895,2023-05-11,13,132,300,Bizum,942.6
50896,2025-05-28,13,52,1005,Efectivo,87.8
50897,2025-07-29,3,7,1086,Tarjeta,1482.7
50898,2023-03-24,15,175,0,Tarjeta,1290.36
50899,2023-07-04,17,162,0,Efectivo,1196.15
50900,2023-12-01,1,18,1480,Bizum,276.0
50901,2025-06-24,20,24,362,Otros,1466.46
50902,2025-08-23,6,22,0,Bizum,1133.53
50903,2023-02-08,1,69,1057,Bizum,1320.81
50904,2023-03-10,5,67,2626,Otros,744.38
50905,2025-08-28,12,125,699,Bizum,749.68
50906,2024-11-08,15,23,0,Otros,2317.14
50907,2025-09-19,5,68,0,Bizum,1430.65
50908,2023-10-17,10,190,244,Otros,1248.64
50909,2023-07-11,1,74,0,Tarjeta,1000.87
50910,2025-09-28,16,74,795,Bizum,1096.22
50911,2024-05-10,6,28,2483,Tarjeta,817.93
50912,2024-07-11,18,24,0,Otros,2020.08
50913,2024-01-07,18,110,0,Otros,1482.78
50914,2025-08-05,17,132,1316,Efectivo,849.74
50915,2023-08-06,1,185,1268,Bizum,785.85
50916,2024-08-16,1,10,610,Bizum,1224.31
50917,2025-07-23,14,88,525,Tarjeta,2321.72
50918,2024-09-14,5,62,725,Efectivo,966.18
50919,2023-11-19,18,200,1163,Tarjeta,90.4
50920,2023-12-13,17,92,0,Efectivo,920.47
50921,2023-11-06,6,179,176,Efectivo,1119.11
50922,2023-07-21,12,2,2370,Bizum,1109.89
50923,2023-09-22,12,192,2882,Bizum,2410.47
50924,2023-01-29,2,12,0,Otros,1815.88
50925,2023-10-10,8,89,2757,Tarjeta,277.82
50926,2025-06-13,4,21,2101,Bizum,2476.28
50927,2024-05-01,19,102,2568,Tarjeta,1382.29
50928,2024-06-16,9,95,2672,Tarjeta,657.12
50929,2023-08-27,12,52,801,Efectivo,1892.0
50930,2024-11-02,4,25,0,Tarjeta,727.12
50931,2024-01-22,4,30,0,Otros,443.04
50932,2025-09-12,10,85,2229,Tarjeta,980.54
50933,2024-01-28,6,37,189,Otros,1319.04
50934,2024-05-04,11,200,0,Otros,511.42
50935,2023-12-04,8,71,0,Bizum,2072.63
50936,2025-09-28,12,84,897,Tarjeta,671.68
50937,2023-12-06,5,64,1307,Efectivo,1321.75
50938,2024-10-12,6,32,1677,Bizum,1471.38
50939,2025-11-16,13,118,13,Tarjeta,631.92
50940,2025-05-22,18,55,0,Otros,1636.28
50941,2024-11-02,17,3,2893,Tarjeta,1635.67
50942,2025-11-16,15,153,0,Tarjeta,1093.25
50943,2025-04-20,11,134,1978,Efectivo,2179.56
50944,2023-02-18,20,118,2762,Otros,392.3
50945,2025-05-21,7,39,519,Efectivo,1603.05
50946,2025-03-30,8,117,2031,Bizum,280.24
50947,2024-02-09,11,90,0,Otros,1108.37
50948,2024-09-15,5,96,1805,Bizum,552.58
50949,2025-10-20,14,37,2471,Otros,514.39
50950,2023-04-23,13,6,1153,Tarjeta,1437.5
50951,2024-09-23,5,127,1944,Efectivo,1040.61
50952,2024-10-07,10,85,0,Otros,1886.17
50953,2025-12-16,13,136,2870,Efectivo,6.78
50954,2023-08-12,17,177,1894,Otros,1593.58
50955,2024-01-22,7,173,2735,Otros,536.66
50956,2024-02-15,11,103,0,Efectivo,666.23
50957,2024-07-18,12,164,646,Bizum,702.84
50958,2023-03-23,14,60,1386,Tarjeta,1610.33
50959,2025-10-30,13,14,0,Bizum,902.69
50960,2025-12-20,15,75,2781,Efectivo,570.55
50961,2024-07-21,10,135,0,Tarjeta,222.16
50962,2026-01-01,2,52,2486,Bizum,706.57
50963,2023-02-24,14,117,0,Bizum,1192.42
50964,2025-03-29,5,139,2551,Efectivo,1968.97
50965,2024-10-04,19,142,1837,Tarjeta,498.66
50966,2023-12-21,6,180,1884,Efectivo,450.38
50967,2025-03-04,14,8,2513,Efectivo,1137.69
50968,2023-07-22,5,81,2361,Efectivo,449.64
50969,2025-07-31,16,47,0,Otros,765.92
50970,2024-11-12,8,146,0,Otros,794.83
50971,2023-11-27,3,85,755,Efectivo,394.71
50972,2024-06-05,16,136,419,Efectivo,339.6
50973,2025-03-07,16,55,1231,Efectivo,667.86
50974,2024-02-21,7,115,606,Bizum,1289.77
50975,2023-01-11,3,79,1776,Tarjeta,1532.73
50976,2023-12-18,9,124,0,Tarjeta,1517.93
50977,2023-03-30,8,64,1321,Otros,1327.84
50978,2025-04-02,5,71,0,Bizum,1414.29
50979,2024-07-22,9,127,466,Bizum,467.5
50980,2023-03-09,19,27,0,Efectivo,1269.67
50981,2025-05-13,10,140,228,Tarjeta,1421.24
50982,2025-03-23,19,81,0,Otros,885.28
50983,2023-03-06,15,39,0,Tarjeta,1381.37
50984,2025-06-02,2,189,0,Efectivo,472.9
50985,2024-03-25,15,198,0,Bizum,958.27
50986,2024-08-13,7,190,2542,Bizum,1771.32
50987,2023-12-17,10,36,1924,Efectivo,2027.51
50988,2024-09-16,3,101,1186,Tarjeta,1295.12
50989,2024-12-29,9,20,0,Efectivo,1256.08
50990,2024-12-01,4,192,716,Tarjeta,1531.9
50991,2025-01-13,6,93,2997,Efectivo,873.83
50992,2025-01-27,11,65,1412,Bizum,967.61
50993,2023-09-03,18,154,0,Efectivo,573.56
50994,2024-03-11,5,50,1656,Efectivo,1978.05
50995,2024-07-16,1,175,2589,Efectivo,332.1
50996,2024-01-04,4,149,0,Otros,834.16
50997,2023-10-06,2,11,1034,Tarjeta,817.0
50998,2024-09-22,19,62,513,Tarjeta,1157.41
50999,2025-07-17,8,139,280,Efectivo,557.98
51000,2023-04-25,10,109,1290,Bizum,1222.04
51001,2024-02-03,5,116,181,Otros,1684.78
51002,2025-09-10,1,164,1956,Tarjeta,795.54
51003,2024-04-18,7,163,1350,Efectivo,1482.63
51004,2023-06-09,4,129,945,Otros,460.32
51005,2024-05-16,14,140,0,Bizum,607.87
51006,2023-03-31,7,34,439,Bizum,589.69
51007,2024-10-26,15,28,1416,Otros,1333.11
51008,2024-04-30,16,67,2820,Efectivo,194.67
51009,2024-09-21,1,109,2887,Tarjeta,106.02
51010,2024-04-23,9,51,963,Efectivo,840.18
51011,2024-10-24,15,76,0,Bizum,1020.14
51012,2023-05-21,4,134,0,Efectivo,1271.57
51013,2023-07-31,3,114,1509,Bizum,910.71
51014,2025-12-10,19,197,167,Efectivo,823.23
51015,2023-11-11,14,148,0,Otros,1151.56
51016,2023-02-06,3,94,1626,Bizum,877.05
51017,2024-04-11,1,50,2911,Tarjeta,1790.63
51018,2023-06-22,4,75,1492,Bizum,715.9
51019,2025-02-05,18,114,0,Tarjeta,398.91
51020,2024-01-18,13,183,0,Efectivo,187.27
51021,2025-01-11,11,13,0,Otros,816.75
51022,2023-12-09,14,83,518,Efectivo,1773.27
51023,2025-01-25,18,198,2784,Otros,204.03
51024,2025-11-12,2,18,1582,Tarjeta,2572.48
51025,2023-08-10,14,161,1262,Tarjeta,1829.4
51026,2023-10-19,13,78,2218,Tarjeta,1133.3
51027,2025-10-01,2,30,2608,Otros,1594.96
51028,2023-12-22,13,93,2335,Tarjeta,2429.24
51029,2023-03-21,15,82,813,Otros,96.93
51030,2025-10-14,1,1,0,Otros,1336.6
51031,2024-05-16,12,184,1766,Efectivo,304.23
51032,2024-09-01,16,105,2174,Otros,1823.4
51033,2024-09-08,15,162,0,Otros,1605.64
51034,2024-03-29,4,30,1913,Tarjeta,668.04
51035,2025-04-17,7,34,2960,Bizum,337.26
51036,2025-08-03,20,53,706,Bizum,699.2
51037,2023-10-15,1,109,0,Otros,24.57
51038,2024-02-11,5,172,2204,Bizum,1043.01
51039,2023-12-22,2,131,1387,Tarjeta,983.81
51040,2025-06-29,18,16,0,Efectivo,349.64
51041,2023-01-31,11,116,378,Bizum,1291.89
51042,2025-04-10,16,127,0,Bizum,143.65
51043,2024-06-19,1,176,0,Bizum,1005.97
51044,2024-04-15,15,57,2442,Tarjeta,1163.6
51045,2024-09-17,15,112,0,Tarjeta,299.75
51046,2025-08-05,20,82,2332,Tarjeta,375.78
51047,2023-02-16,2,181,0,Bizum,1487.74
51048,2023-09-10,8,115,2782,Bizum,13.6
51049,2024-02-18,6,92,0,Tarjeta,888.98
51050,2024-08-30,20,51,242,Efectivo,1222.42
51051,2023-11-08,7,30,0,Tarjeta,814.27
51052,2023-02-16,15,47,367,Bizum,1603.98
51053,2024-12-31,3,44,1955,Efectivo,982.47
51054,2025-06-17,11,153,2393,Efectivo,669.56
51055,2024-03-04,1,108,1143,Efectivo,78.5
51056,2024-01-11,19,199,1591,Tarjeta,700.2
51057,2025-12-23,20,22,1231,Otros,151.17
51058,2023-08-06,12,198,0,Otros,635.68
51059,2023-04-13,18,86,1658,Bizum,2110.49
51060,2023-08-01,9,66,1718,Efectivo,1431.91
51061,2024-07-26,2,176,2001,Bizum,1881.4
51062,2024-10-02,5,122,1852,Bizum,2045.84
51063,2023-09-12,17,103,269,Otros,730.7
51064,2023-02-24,18,154,979,Tarjeta,577.47
51065,2023-06-06,18,62,0,Efectivo,1864.7
51066,2023-04-20,14,57,2543,Otros,213.26
51067,2024-01-18,8,41,1127,Otros,710.5
51068,2025-12-12,12,166,1276,Tarjeta,1316.02
51069,2023-04-28,13,131,1041,Efectivo,233.9
51070,2023-01-09,3,82,2212,Bizum,2123.27
51071,2023-08-10,11,104,889,Tarjeta,1813.07
51072,2025-07-04,19,66,2767,Efectivo,470.2
51073,2024-08-07,17,6,992,Otros,374.62
51074,2024-05-01,20,172,2142,Bizum,682.56
51075,2024-01-02,10,59,2456,Otros,882.06
51076,2023-10-03,20,61,304,Tarjeta,441.37
51077,2024-03-22,5,11,2039,Otros,1075.75
51078,2024-11-05,3,136,0,Otros,703.34
51079,2024-11-25,15,166,0,Efectivo,1210.29
51080,2025-11-06,11,97,2137,Otros,1307.44
51081,2023-09-12,17,128,1131,Bizum,715.53
51082,2023-10-01,3,19,2209,Bizum,260.97
51083,2025-05-27,3,79,0,Otros,1150.03
51084,2023-01-19,9,105,1714,Efectivo,1572.68
51085,2023-01-31,3,93,0,Otros,441.58
51086,2025-02-02,19,27,1985,Bizum,704.53
51087,2024-03-21,16,93,1887,Otros,1379.19
51088,2025-10-10,4,39,898,Efectivo,1516.48
51089,2025-05-30,11,3,1844,Efectivo,413.78
51090,2025-09-06,6,82,1970,Bizum,1058.37
51091,2023-10-23,16,17,0,Efectivo,1092.46
51092,2023-06-27,14,4,2621,Otros,2661.84
51093,2025-12-14,7,83,0,Efectivo,104.36
51094,2024-05-11,1,186,0,Tarjeta,1281.89
51095,2024-08-18,13,43,1935,Tarjeta,1103.63
51096,2023-08-02,1,105,0,Tarjeta,389.77
51097,2023-07-30,14,4,1915,Tarjeta,1523.14
51098,2024-11-10,2,138,2686,Bizum,872.94
51099,2024-07-15,5,177,0,Bizum,1529.31
51100,2023-12-26,14,68,0,Tarjeta,1169.48
51101,2023-10-25,8,32,283,Efectivo,958.17
51102,2024-06-01,9,188,1420,Tarjeta,1415.81
51103,2023-07-24,14,36,1826,Otros,1773.04
51104,2024-06-07,17,158,2713,Efectivo,879.25
51105,2024-10-17,9,35,2892,Otros,738.82
51106,2023-08-28,6,87,1361,Otros,293.04
51107,2024-07-22,4,121,0,Tarjeta,62.34
51108,2023-09-09,17,200,0,Efectivo,1233.94
51109,2023-04-21,7,56,1896,Efectivo,1271.67
51110,2023-08-23,12,27,0,Otros,1563.94
51111,2024-01-09,5,112,2013,Tarjeta,882.09
51112,2025-09-11,7,15,629,Bizum,1178.69
51113,2024-04-20,20,65,2514,Tarjeta,939.59
51114,2025-06-26,17,51,1580,Tarjeta,583.38
51115,2024-10-15,12,122,0,Otros,1480.89
51116,2025-01-03,12,119,408,Efectivo,129.46
51117,2024-10-31,13,177,0,Otros,553.4
51118,2025-10-27,10,77,693,Bizum,2026.93
51119,2024-03-04,13,180,949,Bizum,2287.23
51120,2025-06-04,14,103,1337,Tarjeta,229.0
51121,2024-04-16,3,57,251,Bizum,289.18
51122,2023-10-13,15,186,0,Tarjeta,1537.5
51123,2025-04-30,9,85,48,Otros,48.3
51124,2025-05-04,18,157,670,Efectivo,919.68
51125,2024-06-28,10,197,2612,Bizum,1690.76
51126,2024-07-30,15,158,0,Efectivo,1363.32
51127,2024-09-08,14,157,864,Efectivo,896.38
51128,2024-06-01,8,43,0,Efectivo,1787.62
51129,2024-11-08,16,15,905,Efectivo,76.22
51130,2024-11-30,5,23,2535,Tarjeta,2070.62
51131,2024-01-20,20,65,2442,Bizum,1069.1
51132,2025-12-27,6,48,1634,Efectivo,1396.81
51133,2025-09-11,16,151,620,Otros,516.74
51134,2024-07-27,10,16,817,Otros,144.84
51135,2025-03-13,4,79,490,Efectivo,1078.48
51136,2024-05-06,3,65,0,Bizum,1341.02
51137,2023-04-01,15,124,400,Bizum,315.78
51138,2024-11-08,4,159,0,Bizum,1009.31
51139,2024-08-19,9,170,2623,Bizum,706.48
51140,2024-06-22,1,139,1460,Bizum,645.68
51141,2025-07-29,18,160,108,Otros,27.26
51142,2024-07-12,7,190,0,Otros,821.17
51143,2024-12-21,12,136,0,Efectivo,615.34
51144,2023-03-26,20,87,300,Tarjeta,1016.15
51145,2024-10-09,6,190,2707,Bizum,522.34
51146,2024-08-29,7,38,0,Tarjeta,293.9
51147,2023-03-20,7,88,0,Tarjeta,1371.64
51148,2025-12-19,7,105,2187,Tarjeta,1465.44
51149,2023-12-25,1,22,1353,Otros,1532.41
51150,2023-01-19,17,95,0,Bizum,930.94
51151,2023-10-31,2,67,0,Otros,1565.44
51152,2023-02-13,10,131,0,Tarjeta,1500.81
51153,2025-01-03,7,8,2388,Bizum,1425.64
51154,2024-11-17,2,63,1269,Efectivo,1761.46
51155,2025-05-24,14,52,2101,Tarjeta,959.24
51156,2024-11-10,12,191,0,Otros,934.13
51157,2023-12-20,4,131,2296,Efectivo,259.28
51158,2023-09-26,9,39,3,Otros,716.59
51159,2023-01-27,19,39,1836,Bizum,605.09
51160,2025-07-12,11,84,2004,Otros,1327.53
51161,2023-08-14,10,66,0,Otros,1372.19
51162,2024-08-11,7,153,0,Otros,1453.5
51163,2024-02-29,8,94,761,Bizum,1312.03
51164,2024-01-15,4,98,2314,Tarjeta,1883.71
51165,2024-09-29,13,83,0,Tarjeta,356.94
51166,2023-05-01,10,139,1413,Bizum,829.22
51167,2025-09-02,2,134,83,Tarjeta,1499.17
51168,2025-05-10,2,162,1859,Tarjeta,217.42
51169,2024-06-23,17,3,0,Tarjeta,242.41
51170,2023-11-12,12,37,256,Otros,47.09
51171,2024-12-21,7,186,0,Efectivo,1603.11
51172,2024-04-23,3,140,0,Otros,1056.36
51173,2024-01-19,9,74,0,Efectivo,274.29
51174,2023-02-25,18,96,176,Bizum,1852.64
51175,2024-03-13,4,98,1220,Tarjeta,982.72
51176,2025-08-28,20,82,0,Tarjeta,1655.6
51177,2026-01-01,19,136,0,Bizum,1001.76
51178,2024-03-07,19,162,1973,Efectivo,792.17
51179,2023-09-06,19,135,195,Efectivo,234.86
51180,2023-12-03,7,174,0,Otros,1333.45
51181,2023-12-19,17,53,0,Tarjeta,852.02
51182,2023-04-27,17,114,166,Otros,912.81
51183,2025-12-19,1,187,509,Bizum,497.95
51184,2025-04-01,15,41,1555,Bizum,1892.18
51185,2024-01-12,3,161,692,Efectivo,678.11
51186,2025-12-29,20,21,0,Efectivo,1182.1
51187,2023-04-07,7,196,0,Efectivo,1217.72
51188,2024-04-23,6,109,0,Bizum,772.0
51189,2025-09-16,8,51,208,Efectivo,1506.99
51190,2025-01-18,11,113,1000,Otros,1432.86
51191,2024-08-26,17,96,2203,Bizum,1237.41
51192,2023-07-31,7,103,0,Tarjeta,196.32
51193,2023-07-25,13,8,811,Otros,402.11
51194,2023-12-28,18,15,1358,Efectivo,662.54
51195,2024-04-16,8,68,896,Otros,646.01
51196,2023-03-02,11,67,414,Bizum,1159.39
51197,2025-02-16,13,37,1872,Efectivo,69.08
51198,2023-08-01,9,141,0,Otros,193.35
51199,2025-07-27,17,100,2160,Tarjeta,302.17
51200,2023-11-08,3,198,1459,Bizum,1279.55
51201,2023-03-26,19,118,0,Tarjeta,1243.88
51202,2025-09-16,9,102,1056,Bizum,709.36
51203,2025-08-09,5,199,1891,Bizum,1301.01
51204,2025-01-04,4,68,424,Otros,1715.09
51205,2023-12-02,5,109,2421,Otros,1533.71
51206,2023-04-09,20,146,0,Tarjeta,1202.46
51207,2025-08-07,20,133,0,Tarjeta,1479.24
51208,2025-02-07,9,165,868,Efectivo,1212.09
51209,2025-01-30,14,82,2819,Tarjeta,695.63
51210,2025-10-10,18,179,1037,Bizum,911.14
51211,2023-01-30,18,22,134,Otros,336.92
51212,2025-06-25,11,23,2532,Otros,1581.75
51213,2023-03-12,6,160,2244,Otros,1870.42
51214,2024-01-07,17,7,1052,Bizum,687.51
51215,2024-11-22,8,86,0,Efectivo,1532.42
51216,2023-11-24,6,8,0,Bizum,2302.43
51217,2025-04-22,14,2,2057,Otros,1389.56
51218,2025-03-25,11,56,1937,Otros,664.31
51219,2025-11-06,17,143,1802,Otros,1429.13
51220,2024-02-09,19,180,2185,Tarjeta,1861.11
51221,2024-10-16,19,83,0,Bizum,1002.69
51222,2025-05-02,15,123,0,Tarjeta,1161.11
51223,2024-12-02,5,38,2546,Bizum,1507.76
51224,2024-07-11,17,115,1276,Efectivo,2363.8
51225,2025-08-05,17,73,2972,Bizum,541.9
51226,2024-04-07,8,141,1090,Otros,825.41
51227,2024-08-07,6,153,713,Bizum,85.98
51228,2025-11-13,8,66,2061,Otros,1270.07
51229,2023-12-03,2,32,0,Tarjeta,491.74
51230,2025-02-23,19,84,941,Bizum,135.63
51231,2025-05-05,14,36,0,Bizum,2173.42
51232,2024-11-25,19,190,1855,Efectivo,2551.89
51233,2025-07-03,18,9,0,Bizum,549.32
51234,2023-07-04,12,195,190,Efectivo,703.97
51235,2023-10-19,13,132,2212,Efectivo,928.47
51236,2024-05-13,11,91,61,Efectivo,1018.81
51237,2023-01-06,15,147,0,Bizum,499.77
51238,2023-12-13,16,88,0,Bizum,414.51
51239,2025-02-27,7,193,49,Tarjeta,538.22
51240,2024-09-12,16,163,702,Efectivo,549.82
51241,2023-08-05,5,104,1677,Bizum,1131.3
51242,2025-12-01,11,134,1826,Efectivo,1465.69
51243,2023-03-07,13,65,0,Otros,431.59
51244,2025-09-23,18,136,1327,Bizum,1141.39
51245,2024-12-18,6,78,867,Efectivo,1018.23
51246,2024-03-13,7,94,0,Otros,177.88
51247,2023-05-20,7,112,574,Bizum,1151.35
51248,2023-05-12,10,11,0,Tarjeta,234.77
51249,2025-07-20,3,154,1058,Tarjeta,1108.46
51250,2025-04-16,20,144,1308,Tarjeta,607.82
51251,2023-09-27,15,74,280,Otros,1395.7
51252,2023-08-18,14,121,988,Tarjeta,1487.13
51253,2024-04-07,3,162,0,Tarjeta,559.15
51254,2025-07-31,11,153,903,Tarjeta,1108.35
51255,2023-08-27,14,54,0,Bizum,71.4
51256,2024-06-28,1,131,2028,Bizum,846.31
51257,2023-11-24,2,189,1575,Efectivo,347.75
51258,2025-06-15,16,61,2111,Otros,354.54
51259,2025-10-10,15,42,0,Tarjeta,1280.63
51260,2023-02-28,16,196,2769,Efectivo,562.32
51261,2023-08-16,2,162,1914,Bizum,1796.2
51262,2025-09-12,10,124,755,Efectivo,1604.1
51263,2023-07-08,10,49,405,Efectivo,503.98
51264,2023-04-06,6,145,112,Tarjeta,578.47
51265,2024-05-06,1,133,1391,Tarjeta,188.25
51266,2023-03-07,18,127,38,Bizum,551.12
51267,2023-11-14,13,138,467,Efectivo,2119.08
51268,2023-04-07,13,198,0,Tarjeta,1167.99
51269,2024-05-21,18,112,941,Tarjeta,219.31
51270,2025-05-02,1,165,2850,Otros,2111.77
51271,2024-10-27,9,15,1239,Otros,1547.35
51272,2025-05-29,20,113,431,Otros,1920.39
51273,2025-08-11,11,101,1647,Efectivo,1180.66
51274,2023-06-16,1,11,2943,Tarjeta,1682.94
51275,2024-10-25,6,158,2107,Tarjeta,123.58
51276,2025-08-11,19,41,2741,Otros,358.43
51277,2025-02-16,13,181,1798,Bizum,223.73
51278,2024-12-03,9,161,2557,Bizum,2191.75
51279,2023-04-20,13,86,1789,Otros,4.63
51280,2023-02-07,17,23,0,Efectivo,666.13
51281,2025-10-21,1,67,2901,Otros,814.7
51282,2025-02-07,9,146,0,Efectivo,1321.05
51283,2024-01-30,4,19,0,Bizum,1117.5
51284,2024-05-09,6,43,1752,Bizum,1240.96
51285,2025-11-18,20,73,933,Tarjeta,554.35
51286,2024-10-03,2,114,880,Tarjeta,961.2
51287,2023-12-23,15,120,2311,Tarjeta,1082.34
51288,2024-07-18,16,97,0,Otros,769.61
51289,2025-07-10,15,21,541,Otros,69.64
51290,2023-10-20,2,188,0,Tarjeta,1431.22
51291,2025-12-01,9,33,378,Tarjeta,972.0
51292,2024-12-30,11,99,0,Tarjeta,1558.08
51293,2023-01-13,13,147,2699,Tarjeta,379.46
51294,2024-01-15,2,56,2434,Tarjeta,374.6
51295,2023-06-15,6,174,0,Bizum,199.37
51296,2023-07-27,18,198,0,Tarjeta,598.33
51297,2023-09-01,9,43,2519,Otros,221.52
51298,2023-10-14,12,166,1203,Otros,457.87
51299,2023-10-06,3,173,0,Otros,1683.75
51300,2023-05-23,8,99,1490,Otros,113.27
51301,2023-05-31,1,44,2345,Otros,1434.25
51302,2024-04-25,15,31,0,Bizum,875.15
51303,2023-09-04,17,139,0,Otros,791.21
51304,2023-06-24,20,41,0,Otros,1403.4
51305,2024-12-28,6,102,2523,Tarjeta,1825.84
51306,2024-12-07,16,51,0,Bizum,1334.27
51307,2023-01-24,5,138,709,Otros,168.71
51308,2025-08-23,6,65,1925,Otros,654.7
51309,2024-07-07,8,155,2311,Otros,1323.89
51310,2023-12-28,7,63,2904,Bizum,1411.72
51311,2023-09-22,19,136,780,Efectivo,1135.55
51312,2024-09-26,17,110,901,Otros,56.79
51313,2023-06-27,18,17,852,Otros,418.66
51314,2024-02-02,1,34,1040,Tarjeta,430.95
51315,2023-10-01,2,105,0,Otros,106.11
51316,2023-08-16,17,80,1028,Bizum,769.87
51317,2023-07-30,18,136,1699,Tarjeta,592.12
51318,2024-12-01,3,71,338,Tarjeta,1965.07
51319,2023-09-05,15,23,902,Efectivo,1175.98
51320,2024-06-28,20,170,1316,Bizum,1310.07
51321,2024-07-30,14,177,461,Tarjeta,1790.62
51322,2025-08-13,20,82,0,Tarjeta,791.21
51323,2025-10-13,15,157,0,Otros,899.29
51324,2024-07-18,12,33,0,Efectivo,532.88
51325,2025-03-18,4,183,496,Efectivo,1626.83
51326,2023-10-10,2,123,2759,Efectivo,2041.08
51327,2025-10-11,12,183,354,Bizum,468.76
51328,2025-02-09,17,117,0,Bizum,210.96
51329,2025-04-11,14,106,2634,Efectivo,482.44
51330,2024-05-29,10,155,0,Otros,1949.4
51331,2025-03-08,7,17,1041,Bizum,1280.58
51332,2023-11-02,17,72,1052,Bizum,1145.3
51333,2023-05-30,14,50,2031,Bizum,1228.55
51334,2023-04-30,13,49,864,Tarjeta,88.3
51335,2025-05-21,2,65,659,Bizum,1159.46
51336,2024-12-05,18,69,0,Efectivo,694.74
51337,2025-03-24,12,176,0,Tarjeta,686.28
51338,2025-10-09,5,47,0,Otros,1217.43
51339,2024-06-13,1,137,2458,Otros,479.24
51340,2024-11-25,8,2,0,Tarjeta,1347.46
51341,2023-12-23,14,49,2966,Otros,1580.45
51342,2025-08-22,19,11,1963,Otros,628.39
51343,2024-08-21,9,59,1274,Bizum,805.76
51344,2024-10-26,20,158,355,Tarjeta,1108.04
51345,2025-09-05,15,188,0,Otros,804.91
51346,2024-01-05,7,163,2109,Efectivo,1906.25
51347,2023-04-21,12,113,0,Efectivo,1244.52
51348,2024-10-31,17,80,1322,Otros,1325.5
51349,2023-08-24,5,34,1341,Otros,1158.29
51350,2023-06-02,6,129,1747,Efectivo,1260.84
51351,2024-03-24,7,61,1962,Efectivo,1813.86
51352,2025-04-05,8,27,161,Otros,2106.15
51353,2025-02-13,7,143,2336,Bizum,883.52
51354,2024-10-05,4,186,1996,Efectivo,1098.91
51355,2025-03-27,14,175,913,Bizum,532.91
51356,2025-06-11,12,85,2282,Otros,2271.98
51357,2023-03-23,6,138,1165,Bizum,1418.09
51358,2024-02-25,17,99,2715,Efectivo,1462.19
51359,2024-01-14,6,185,0,Efectivo,1780.54
51360,2024-04-20,4,152,1627,Bizum,868.44
51361,2025-02-10,16,176,2866,Tarjeta,439.08
51362,2024-06-02,4,80,0,Tarjeta,2115.3
51363,2023-01-24,8,146,1989,Bizum,1932.33
51364,2024-10-03,3,156,1779,Bizum,1350.65
51365,2023-07-19,2,187,2142,Bizum,1706.26
51366,2024-10-14,13,15,1993,Efectivo,622.25
51367,2025-01-30,18,8,139,Bizum,851.19
51368,2024-05-10,15,21,0,Tarjeta,772.73
51369,2023-08-29,15,92,1474,Efectivo,1743.58
51370,2024-06-24,9,42,0,Efectivo,2169.26
51371,2023-11-27,19,41,2991,Efectivo,567.16
51372,2024-01-11,16,71,1085,Tarjeta,585.81
51373,2024-08-26,19,148,0,Otros,93.2
51374,2023-08-01,19,103,271,Otros,157.21
51375,2025-10-26,11,121,0,Efectivo,306.94
